activityTags,actors,business,categoryid,categoryname,cityid,cityname,couponTags,description,id,imgurl,isAtmospheric,iseticket,isgeneralagent,issuperticket,isxuanzuo,name,nameNoHtml,price,price_str,pricehigh,privilegeTags,projectid,promotionTags,showstatus,showtag,showtime,sitestatus,subcategoryid,subcategoryname,subhead,venue,venuecity,venueid,verticalPic
[],,0,1,演唱会,702,长沙,[],,1_1_809186488925,-498069703,False,0,0,0,0,紫环乐队巡演-长沙,紫环乐队巡演-长沙,80.0,80,80.0,[],809186488925,[],售票中,,2024.07.26 周五 20:00,3,48,livehouse,,MAO Livehouse长沙(沙湾店),长沙,5627001,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01EEBf982GdSbo1sgwM_!!2251059038.png
[],,0,1,演唱会,1847,青岛,[],,1_1_809175400164,-498180591,False,0,0,0,0,震鼓楼呈现【幽灵回收日】疯医×饮马池×野草志,震鼓楼呈现【幽灵回收日】疯医×饮马池×野草志,66.6,66.6-158,158.0,[],809175400164,[],售票中,,2024.08.02 周五 20:00,3,48,livehouse,,Downtown Live,青岛,6058010,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01dSWn1F2GdSbtu9gWh_!!2-item_pic.png
[],,0,1,演唱会,2148,郑州,[],,1_1_809156116232,-498373430,False,0,0,0,0,WHITE+「白加二」专辑巡演 郑州站,WHITE+「白加二」专辑巡演 郑州站,100.0,100,100.0,[],809156116232,[],售票中,,2024.07.05 周五 20:00,3,48,livehouse,,郑州7LIVEHOUSE+,郑州,3226020,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01rHVCxj2GdSbrRoKfQ_!!2251059038.png
[],,0,1,演唱会,2520,合肥,[],,1_1_808913058609,-500804006,False,0,1,0,0,「千人沉浸式抖音热歌视听派对」,「千人沉浸式抖音热歌视听派对」,68.0,68-88,88.0,[],808913058609,[],售票中,,2024.07.06 周六 20:00,3,48,livehouse,,梵木艺术中心,合肥,6504051,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01ocrVUn2GdSbsbbL5c_!!2-item_pic.png
[],,0,1,演唱会,872,上海,[],,1_1_808850550595,-501429087,False,0,1,0,0,限时盛典 即时开燥！【蓝白摇滚自由派】,限时盛典 即时开燥！【蓝白摇滚自由派】,150.0,150,150.0,[],808850550595,[],售票中,,2024.07.04 周四 20:00,3,48,livehouse,,珍珠剧场The Pearl,上海,868001,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01ttFzRs2GdSbtjNkrN_!!0-item_pic.jpg
[],艺人：GARNiDELiA、美依礼芽、特酷、中国boy-王瀚哲、张震岳、Lambert、张星特,0,1,演唱会,586,武汉,[],艺人：GARNiDELiA、美依礼芽、特酷、中国boy-王瀚哲、张震岳、Lambert、张星特,1_1_808631446028,-503620132,False,0,1,0,0,2024年武汉欢乐谷HOHA音乐节,2024年武汉欢乐谷HOHA音乐节,120.0,120-200,200.0,[],808631446028,[],售票中,,2024.06.29-08.17,3,12,音乐节,,武汉欢乐谷,武汉,56702,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01jiVle92GdSboRzptV_!!2251059038.jpg
[],,0,1,演唱会,947,中山,[],,1_1_808615358137,-503781011,False,0,1,0,1,光辉岁月·全球至燃追忆黄家驹31周年演唱会【中山站】,光辉岁月·全球至燃追忆黄家驹31周年演唱会【中山站】,88.0,88-480,480.0,[],808615358137,[],售票中,,2024.07.20 周六 19:30,3,13,其他,,中影国际影城(石岐万象汇店)3号厅,中山,6556021,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01dmYEPC2GdSbmwUNim_!!0-item_pic.jpg
[],,0,1,演唱会,586,武汉,[],,1_1_808187730984,-508057283,False,0,0,0,0,7月14日 武汉 汉堡黄首次巡演「BURGERPOP」专场,7月14日 武汉 汉堡黄首次巡演「BURGERPOP」专场,128.0,128-168,168.0,[],808187730984,[],售票中,,2024.07.14 周日 20:00,3,48,livehouse,,ThreeLive,武汉,4071001,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN012D1NNo2GdSbl9xuAv_!!2-item_pic.png
[],,0,1,演唱会,586,武汉,[],,1_1_808346441348,-506470179,False,0,0,0,0,「客官！饿了您想吃点啥」 Lifesaver救命稻草×机械心 2024联合专场 武汉站,「客官！饿了您想吃点啥」 Lifesaver救命稻草×机械心 2024联合专场 武汉站,68.0,68,68.0,[],808346441348,[],售票中,,2024.07.12 周五 20:00,3,48,livehouse,,回授TheFeedback,武汉,6616018,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01aLcb5E2GdSbpsNaHR_!!2-item_pic.png
[],,0,1,演唱会,586,武汉,[],,1_1_808423172517,-505702867,False,0,0,0,0,晨曦光廊2024巡演：遗失人间的遗失的人间童语（下）武汉站,晨曦光廊2024巡演：遗失人间的遗失的人间童语（下）武汉站,150.0,150-180,180.0,[],808423172517,[],售票中,,2024.08.23 周五 20:00,3,48,livehouse,,VOX LIVEHOUSE 武昌店,武汉,1056,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01UzGqC22GdSbqkzqiG_!!2-item_pic.png
[],,0,1,演唱会,586,武汉,[],,1_1_808344737759,-506487215,False,0,0,0,0,《摇滚缺口》致敬BEYOND後时代乐与怒劲歌摇滚演唱会,《摇滚缺口》致敬BEYOND後时代乐与怒劲歌摇滚演唱会,120.0,120-280,280.0,[],808344737759,[],售票中,,2024.06.30 周日 19:30,3,48,livehouse,,不晚INtime 403店,武汉,3375001,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01Qvgie62GdSbfmD8c6_!!2-item_pic.png
[],,0,1,演唱会,702,长沙,[],,1_1_808417560043,-505758992,False,0,0,0,0,7月13日 长沙 汉堡黄首次巡演「BURGERPOP」专场,7月13日 长沙 汉堡黄首次巡演「BURGERPOP」专场,128.0,128-168,168.0,[],808417560043,[],售票中,,2024.07.13 周六 20:00,3,48,livehouse,,长沙VOX LIVEHOUSE,长沙,92583,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01F1gSwx2GdSboz5hVw_!!2-item_pic.png
[],,0,1,演唱会,852,北京,[],,1_1_808056755896,-509367034,False,0,0,0,0,破碎乐队2024巡演 北京站,破碎乐队2024巡演 北京站,120.0,120-150,150.0,[],808056755896,[],售票中,,2024.09.13 周五 20:30,3,48,livehouse,,MAO Livehouse北京,北京,92428,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01gs6Gxf2GdSbnIzdqI_!!2-item_pic.png
[],,0,1,演唱会,852,北京,[],,1_1_808404300220,-505891590,False,0,0,0,0,“死性不改”暴躁的兔子 2024巡演 北京站,“死性不改”暴躁的兔子 2024巡演 北京站,138.0,138-278,278.0,[],808404300220,[],售票中,,2024.07.14 周日 20:00,3,48,livehouse,,MAO Livehouse北京,北京,92428,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01w64EN32GdSbosNb75_!!2-item_pic.png
[],艺人：破碎乐队,0,1,演唱会,372,厦门,[],艺人：破碎乐队,1_1_808170153496,-508233058,False,0,0,0,0,破碎乐队2024巡演 厦门站,破碎乐队2024巡演 厦门站,120.0,120-150,150.0,[],808170153496,[],售票中,,2024.08.25 周日 20:00,3,48,livehouse,,WOKESHOW星巢沃克秀,厦门,1273037,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01syYPTE2GdSbpUIirH_!!2251059038.png
[],,0,1,演唱会,372,厦门,[],,1_1_808154221424,-508392378,False,0,0,0,0,慕星银「二进制白日梦」巡演·厦门站,慕星银「二进制白日梦」巡演·厦门站,99.0,99,99.0,[],808154221424,[],售票中,,2024.07.27 周六 20:00,3,48,livehouse,,WOKESHOW星巢沃克秀,厦门,1273037,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN014L9eLR2GdSbpPyvLt_!!2-item_pic.png
[],,0,1,演唱会,1835,济南,[],,1_1_808220936945,-507725223,False,0,0,0,0,【秀动呈献】ONER 「燃点」 ON FIRE 巡演-济南站,【秀动呈献】ONER 「燃点」 ON FIRE 巡演-济南站,480.0,480-880,880.0,[],808220936945,[],售票中,,2024.08.17 周六 19:30,3,48,livehouse,,济南糖宝TEMPO LIVEHOUSE,济南,6629008,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01B7oqhb2GdSbpBUG3Q_!!2-item_pic.png
[],,0,1,演唱会,1835,济南,[],,1_1_807871083932,-511223753,False,0,0,0,0,虎啸春 x 伤心欲绝｜我是一锅沸腾的水 济南站,虎啸春 x 伤心欲绝｜我是一锅沸腾的水 济南站,100.0,100-178,178.0,[],807871083932,[],售票中,,2024.07.18 周四 20:00,3,48,livehouse,,济南 Caper Land雀跃之地音乐现场,济南,10070,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01Q1bTMQ2GdSbmeVchc_!!2-item_pic.png
[],,0,1,演唱会,1209,天津,[],,1_1_809512571090,-494808882,False,0,0,0,1,【曹禺剧院】森罗万象民谣专场演唱会,【曹禺剧院】森罗万象民谣专场演唱会,35.0,35-60,60.0,[],809512571090,[],售票中,,2024.08.24 周六 19:50,16,13,其他,,曹禺剧院,天津,6231050,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01mzFx752GdSbw7GAXJ_!!2-item_pic.png
[],艺人：棱镜乐队,0,1,演唱会,872,上海,[],艺人：棱镜乐队,1_1_808022073081,-509713862,False,0,1,0,0,棱镜「多少年·多少面」2024巡回演唱会-上海站,棱镜「多少年·多少面」2024巡回演唱会-上海站,380.0,380-880,880.0,[],808022073081,[],售票中,,2024.08.10 周六 19:00,16,13,其他,,浦发银行东方体育中心,上海,53332,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01DdwYJD2GdSbs1cO09_!!0-item_pic.jpg
[],,0,1,演唱会,1209,天津,[],,1_1_809786361995,-492070973,False,0,0,0,1,【曹禺剧院】森罗万象民谣专场,【曹禺剧院】森罗万象民谣专场,35.0,35-60,60.0,[],809786361995,[],售票中,,2024.07.27 周六 19:50,16,13,其他,,曹禺剧院,天津,6231050,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01QWEKR42GdSbsYL7He_!!2-item_pic.png
[],,0,1,演唱会,1377,成都,[],,1_1_809740996442,-492524628,False,0,1,0,0,陈雪凝「我新长出的犄角」2024全国巡演-成都站【生日专场】,陈雪凝「我新长出的犄角」2024全国巡演-成都站【生日专场】,180.0,180-360,360.0,[],809740996442,[],售票中,,2024.08.17 周六 20:00,16,48,livehouse,,正火艺术中心1号馆,成都,61385,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01lGjURm2GdSbr39WUo_!!2251059038.jpg
[],,0,1,演唱会,850,中国澳门,[],,1_1_809454201411,-495392578,False,0,0,0,0,Moon Byul 1ST WORLD TOUR IN MACAU [MUSEUM : an epic of starlit],Moon Byul 1ST WORLD TOUR IN MACAU [MUSEUM : an epic of starlit],861.0,861-1637,1637.0,[],809454201411,[],售票中,,2024.08.03 周六 19:00,16,13,其他,,[ 澳门百老汇 ] - 百老汇舞台,中国澳门,59766,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01lPgurK2GdSbv2tVMh_!!2251059038.jpg
[],艺人：黄礼格,0,1,演唱会,1038,南京,[],艺人：黄礼格,1_1_809394015616,-495994436,False,0,1,0,0,黄礼格「庆祝我们搞砸的一切」2024巡演 南京站,黄礼格「庆祝我们搞砸的一切」2024巡演 南京站,138.0,138-520,520.0,[],809394015616,[],售票中,,2024.09.09 周一 20:00,16,48,livehouse,,稻香音乐空间,南京,1252049,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN019FIksA2GdSbrmgmun_!!0-item_pic.jpg
[],,0,1,演唱会,906,深圳,[],,1_1_809374131195,-496193281,False,0,1,0,0,黄礼格「庆祝我们搞砸的一切」2024巡演 深圳站,黄礼格「庆祝我们搞砸的一切」2024巡演 深圳站,138.0,138-520,520.0,[],809374131195,[],售票中,,2024.08.24 周六 20:00,16,48,livehouse,,BO LIVE(前海店),深圳,6750018,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01NSYkre2GdSbrW8dyA_!!0-item_pic.jpg
[],艺人：郑晟河,0,1,演唱会,586,武汉,[],艺人：郑晟河,1_1_809496903459,-494965558,False,0,1,0,0,郑晟河 吉他演奏会巡演 武汉站,郑晟河 吉他演奏会巡演 武汉站,0.0,价格待定,10000000.0,[],809496903459,[],售票中,,2024.09.06 周五 20:00,16,48,livehouse,,不晚IN TIME LIVE,武汉,2610008,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN010HNfeR2GdSbs8mX1r_!!0-item_pic.jpg
[],,0,1,演唱会,1580,杭州,[],,1_1_809728488544,-492649707,False,0,1,0,0,OB03 2024 新专辑巡演 「Platinum Tour」,OB03 2024 新专辑巡演 「Platinum Tour」,99.0,99-209,209.0,[],809728488544,[],售票中,,2024.07.20 周六 20:00,16,48,livehouse,,MAO Livehouse杭州,杭州,60608,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01PfIvzO2GdSbuqXZGS_!!2251059038.png
[],,0,1,演唱会,893,广州,[],,1_1_809567692761,-494257665,False,0,0,0,0,刘思鉴 2024「奇迹发生前的准备工作」巡演 - 广州站,刘思鉴 2024「奇迹发生前的准备工作」巡演 - 广州站,288.0,288,288.0,[],809567692761,[],售票中,,2024.07.19 周五 20:00,16,48,livehouse,,音乐唐人馆,广州,6696011,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01U9rbqZ2GdSbo8rtsc_!!2-item_pic.png
[],艺人：BY2,0,1,演唱会,1580,杭州,[],艺人：BY2,1_1_808850343031,-501431162,False,0,1,0,0,BY2《赛博2072》全国巡演杭州站,BY2《赛博2072》全国巡演杭州站,488.0,488-888,888.0,[],808850343031,[],售票中,,2024.08.03 周六 19:00,3,48,livehouse,,SoFun Live 杭州,杭州,6467087,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN016ltJkC2GdSboAbf9h_!!2251059038.jpg
[],艺人：BOY STORY,0,1,演唱会,200,重庆,[],艺人：BOY STORY,1_1_809034079559,-499593797,False,0,1,0,0,BOY STORY「LEVEL UP!」2024 FAN-LIVE TOUR特别巡演重庆站,BOY STORY「LEVEL UP!」2024 FAN-LIVE TOUR特别巡演重庆站,480.0,480-680,680.0,[],809034079559,[],售票中,,2024.07.13 周六 19:00,3,48,livehouse,,PHASE 蜚声 LIVEHOUSE,重庆,5644001,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01zBRSDd2GdSbk71Rqj_!!0-item_pic.jpg
[],,0,1,演唱会,872,上海,[],,1_1_809623222922,-493702363,False,0,1,0,0,风靡全球的千禧神律：3大顶流 强音联袂 珍珠致敬系列演唱会,风靡全球的千禧神律：3大顶流 强音联袂 珍珠致敬系列演唱会,150.0,150,150.0,[],809623222922,[],售票中,,2024.08.03 周六 20:30,3,48,livehouse,,珍珠剧场The Pearl,上海,868001,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01e9u9vZ2GdSbti3R8E_!!0-item_pic.jpg
[],,0,1,演唱会,81,乌鲁木齐,[],,1_1_809865836912,-491276223,False,0,0,0,0,葡萄不愤怒 十周年『远走高飞』2024巡演 乌鲁木齐站,葡萄不愤怒 十周年『远走高飞』2024巡演 乌鲁木齐站,99.0,99,99.0,[],809865836912,[],售票中,,2024.08.11 周日 21:30,3,48,livehouse,,嬉游livehouse,乌鲁木齐,3731001,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN018Iqbrc2GdSbpwtpRj_!!2-item_pic.png
[],,0,1,演唱会,872,上海,[],,1_1_809867100483,-491263588,False,0,1,0,0,一周八天：披头士 与 英伦摇滚狂潮 致敬联盟,一周八天：披头士 与 英伦摇滚狂潮 致敬联盟,150.0,150,150.0,[],809867100483,[],售票中,,2024.08.02 周五 20:30,3,48,livehouse,,珍珠剧场The Pearl,上海,868001,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01CApkMe2GdSbrkTuI7_!!0-item_pic.jpg
[],,0,1,演唱会,872,上海,[],,1_1_809613990143,-493794691,False,0,1,0,0,7.7&14 华语R&B复兴- Chinese R&B Collection,7.7&14 华语R&B复兴- Chinese R&B Collection,168.0,168-388,388.0,[],809613990143,[],售票中,,2024.07.07-07.14,3,48,livehouse,,林肯爵士乐上海中心,上海,92289,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN019HVcK52GdSbtl0iVb_!!2251059038.png
[],,0,1,演唱会,702,长沙,[],,1_1_809615526467,-493779328,False,0,1,0,0,「倘若那天」吴岱林2024巡演 长沙站,「倘若那天」吴岱林2024巡演 长沙站,166.0,166-266,266.0,[],809615526467,[],售票中,,2024.07.26 周五 20:00,3,48,livehouse,,红节奏Livehouse,长沙,57493,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN016vzM432GdSbp5CtuI_!!2-item_pic.png
[],,0,1,演唱会,3126,包头,[],,1_1_809767325797,-492261335,False,0,0,0,0,葡萄不愤怒 十周年『远走高飞』2024巡演 包头站,葡萄不愤怒 十周年『远走高飞』2024巡演 包头站,99.0,99-119,119.0,[],809767325797,[],售票中,,2024.07.21 周日 20:00,3,48,livehouse,,为现场音乐传媒中心,包头,3260002,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN012RUOoY2GdSbrjpQLC_!!2-item_pic.png
[],,0,1,演唱会,1377,成都,[],,1_1_809487511661,-495059476,False,0,1,0,0,7.5｜KPOP TIME「BIGBANG专场」#酒水畅饮,7.5｜KPOP TIME「BIGBANG专场」#酒水畅饮,69.0,69-169,169.0,[],809487511661,[],售票中,,2024.07.05 周五 18:00,3,48,livehouse,,MAO Livehouse成都,成都,2266025,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN012lappV2GdSbp2tZJc_!!0-item_pic.jpg
[],,0,1,演唱会,872,上海,[],,1_1_809843352273,-491501070,False,0,1,0,0,E曲I歌音乐会,E曲I歌音乐会,120.0,120,120.0,[],809843352273,[],售票中,,2024.06.30 周日 19:00,3,48,livehouse,,新歌空间,上海,6212003,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01ekgNpN2GdSbsZcjlN_!!2-item_pic.png
[],,0,1,演唱会,872,上海,[],,1_1_809598474722,-493949845,False,0,1,0,0,7.6 法国Funk天团· Party Music- Boudraa Selim Quintet,7.6 法国Funk天团· Party Music- Boudraa Selim Quintet,168.0,168-428,428.0,[],809598474722,[],售票中,,2024.07.06 周六,3,48,livehouse,,林肯爵士乐上海中心,上海,92289,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN015426bv2GdSbtFpdmq_!!2-item_pic.png
[],艺人：罗杰夫,0,1,演唱会,850,中国澳门,[],艺人：罗杰夫,1_1_809372343303,-496211159,False,0,1,0,0,Jeff Satur : Space Shuttle No.8 Asia Tour - PHASE 2 in Macau,Jeff Satur : Space Shuttle No.8 Asia Tour - PHASE 2 in Macau,699.0,699-1799,1799.0,[],809372343303,[],售票中,,2024.09.21 周六 18:00,3,13,其他,,[ 澳门百老汇 ] - 百老汇舞台,中国澳门,59766,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01AyBGAs2GdSbrs1I38_!!0-item_pic.jpg
[],,0,1,演唱会,1680,台州,[],,1_1_809785792950,-492076663,False,0,0,0,0,「鲜花你拿才好看」无线木偶乐队—台州站,「鲜花你拿才好看」无线木偶乐队—台州站,80.0,80-100,100.0,[],809785792950,[],售票中,,2024.07.31 周三 20:00,3,48,livehouse,,乐八度 x 都不酷台州 Chizhaospace,台州,6726016,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01c6VJzx2GdSbuZaEpk_!!2-item_pic.png
[],,0,1,演唱会,1703,沈阳,[],,1_1_809691245850,-493022134,False,0,1,0,0,7.20夏日多巴胺电音节·沈阳站｜谈一场彩虹味的恋爱吧！酒水畅饮！超火咏LIVEHOUSE超燃开燥,7.20夏日多巴胺电音节·沈阳站｜谈一场彩虹味的恋爱吧！酒水畅饮！超火咏LIVEHOUSE超燃开燥,49.9,49.9-399.9,399.9,[],809691245850,[],售票中,,2024.07.20 周六 15:00,3,48,livehouse,,詠livehouse,沈阳,6520017,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01jf38zm2GdSbsG39DI_!!2-item_pic.png
[],,0,1,演唱会,553,抚州,[],,1_1_809480278813,-495131804,False,0,1,0,0,红旗漫卷广昌路 花开盛世满莲乡 第十九届广昌莲花旅游文化节,红旗漫卷广昌路 花开盛世满莲乡 第十九届广昌莲花旅游文化节,300.0,300-680,680.0,[],809480278813,[],售票中,,2024.07.13 周六 19:30,3,13,其他,,广昌县莲花广场,抚州,6508066,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01Rbm7g62GdSbvdq82W_!!2251059038.jpg
[],,0,1,演唱会,872,上海,[],,1_1_809760688238,-492327710,False,0,0,0,0,[经典金曲]「滚烫的乐队」沉浸式现场|演唱会氛围|坐着听歌(上海)《弹唱/民谣/流行》7月,[经典金曲]「滚烫的乐队」沉浸式现场|演唱会氛围|坐着听歌(上海)《弹唱/民谣/流行》7月,99.0,99-280,280.0,[],809760688238,[],售票中,,2024.07.01-07.31,3,48,livehouse,,外滩南京东·乐合喜剧小剧场,上海,3231001,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01ll03Pq2GdSbrRYvlk_!!2-item_pic.png
[],艺人：徐怀钰,0,1,演唱会,852,北京,[],艺人：徐怀钰,1_1_797462584523,-615308747,False,0,1,0,0,徐怀钰 2024“倒数三秒”演唱会-北京站,徐怀钰 2024“倒数三秒”演唱会-北京站,380.0,380-1280,1280.0,[],797462584523,[],售票中,,2024.08.17 周六 19:00,15,13,其他,,首都体育馆,北京,217,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01rScqlD2GdSbj99zPn_!!2251059038.jpg
[],,0,1,演唱会,2265,南阳,[],,1_1_809392895467,-496005638,False,0,1,0,1,追忆家驹致敬Beyond Unplugged不插电演唱会 南阳站,追忆家驹致敬Beyond Unplugged不插电演唱会 南阳站,60.0,60-308,308.0,[],809392895467,[],售票中,,2024.08.30 周五 19:30,3,13,其他,,南阳大剧院,南阳,2853003,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01ymJ5cD2GdSbtPtna3_!!0-item_pic.jpg
[],,0,1,演唱会,947,中山,[],,1_1_809501658170,-494918011,False,0,1,0,0,倒带2007·青春日不落演唱会——一键回到华语乐坛黄金年代(中山站）,倒带2007·青春日不落演唱会——一键回到华语乐坛黄金年代(中山站）,98.0,98-399,399.0,[],809501658170,[],售票中,,2024.08.24 周六 20:00,3,48,livehouse,,SUN LIVE SPACE (中山),中山,2902001,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01xi0pSR2GdSboj6kof_!!0-item_pic.jpg
[],,0,1,演唱会,906,深圳,[],,1_1_809660081959,-493333773,False,0,1,0,0,Girl Power！天生油物 Livwutang + Lina K,Girl Power！天生油物 Livwutang + Lina K,100.0,100-120,120.0,[],809660081959,[],售票中,,2024.07.05-07.06,3,48,livehouse,,OIL Club,深圳,6205001,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01KMwh1K2GdSbrl1XBA_!!2-item_pic.png
[],,0,1,演唱会,872,上海,[],,1_1_809497462939,-494959963,False,0,1,0,0,INGRID (IT) ft. HOTL4B,INGRID (IT) ft. HOTL4B,128.0,128-158,158.0,[],809497462939,[],售票中,,2024.06.29 周六 22:00,3,48,livehouse,,SYSTEM系统,上海,5578001,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01Cr02v52GdSbrk3NmT_!!2-item_pic.png
[],,0,1,演唱会,1087,苏州,[],,1_1_809376463583,-496169957,False,0,0,0,0,「鲜花你拿才好看」无线木偶乐队—苏州站,「鲜花你拿才好看」无线木偶乐队—苏州站,80.0,80-100,100.0,[],809376463583,[],售票中,,2024.07.26 周五 20:30,3,48,livehouse,,山丘咖啡livehouse斜塘店,苏州,1300002,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01Rq8i7C2GdSbvc4haS_!!2251059038.png
[],,0,1,演唱会,1597,宁波,[],,1_1_809491646552,-495018127,False,0,1,0,1,【七夕专场·早鸟5折】台偶OST专场《流星花园》宝岛偶像剧主题曲演唱会,【七夕专场·早鸟5折】台偶OST专场《流星花园》宝岛偶像剧主题曲演唱会,60.0,60-380,380.0,[],809491646552,[],售票中,,2024.08.10 周六 19:30,3,13,其他,,海天文体中心小剧场,宁波,6733014,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01U0dQvd2GdSbrMZRej_!!0-item_pic.jpg
[],艺人：无线木偶乐队,0,1,演唱会,1063,徐州,[],艺人：无线木偶乐队,1_1_809489710125,-495037491,False,0,0,0,0,「鲜花你拿才好看」无线木偶乐队—徐州站,「鲜花你拿才好看」无线木偶乐队—徐州站,80.0,80-100,100.0,[],809489710125,[],售票中,,2024.08.09 周五 20:30,3,48,livehouse,,和序WARMCLUB,徐州,6539014,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN0166jpyf2GdSbtfZIp5_!!2251059038.png
[],,0,1,演唱会,1377,成都,[],,1_1_809732032590,-492614267,False,0,0,0,0,日爵都市流行BLU-SWING新专辑「Panorama」| 2024巡演 成都站,日爵都市流行BLU-SWING新专辑「Panorama」| 2024巡演 成都站,218.0,218-400,400.0,[],809732032590,[],售票中,,2024.06.28 周五 20:00,3,48,livehouse,,纽空间,成都,3827001,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01VNzuEt2GdSbuCthQx_!!2-item_pic.png
[],,0,1,演唱会,1612,温州,[],,1_1_809489014006,-495044452,False,0,0,0,0,「鲜花你拿才好看」无线木偶乐队—温州站,「鲜花你拿才好看」无线木偶乐队—温州站,80.0,80-100,100.0,[],809489014006,[],售票中,,2024.08.01 周四 20:00,3,48,livehouse,,意空间MeaningSpace,温州,6453030,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01NUKABV2GdSbpr222D_!!2-item_pic.png
[],艺人：悲伤玩具,0,1,演唱会,356,福州,[],艺人：悲伤玩具,1_1_809647449330,-493460099,False,0,0,0,0,悲伤玩具2024「至少我们会听同一首歌」巡演 福州站,悲伤玩具2024「至少我们会听同一首歌」巡演 福州站,100.0,100-120,120.0,[],809647449330,[],售票中,,2024.08.03 周六 20:00,3,48,livehouse,,唯美客MAKERLIVE(三盛i33),福州,2731001,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01CdPrm12GdSbuCigoP_!!2-item_pic.png
[],艺人：厨子和戏子,0,1,演唱会,242,贵阳,[],艺人：厨子和戏子,1_1_809371343009,-496221162,False,0,0,0,0,厨子和戏子十周年【溯】巡演 贵阳站,厨子和戏子十周年【溯】巡演 贵阳站,108.0,108-158,158.0,[],809371343009,[],售票中,,2024.07.28 周日 20:00,3,48,livehouse,,煎蛋艺术空间,贵阳,2800018,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01twB16B2GdSbspi1l2_!!2-item_pic.png
